헤브론스타국가코드,현지언어국가명,영문국가명,시간,대륙,GDP,인구,지역,기업식별코드,현지언어기업명,영문기업명,현지언어한줄소개내용,영문한줄소개내용,현지언어기업소개내용,영문기업소개내용,설립일자,법인등록번호,사업자등록번호,기업대표전화번호,대표팩스번호,대표이메일,기업홈페이지URL,페이스북URL,인스타그램URL,유튜브URL,링크드인URL,트위터핸들,현지언어기업주소,영문기업주소,현지언어기업상세주소,영문기업상세주소,기업우편번호,기업종업원,외감법인구분,기업연수,기업상태,현지언어담당자명,영문담당자명,현지언어직위명,영문직위명,담당자부서명,담당자전화번호,담당자팩스번호,담당자이메일,담당자이동전화번호,회계연도,유동자산금액,비유동자산금액,자산총계금액,유동부채금액,비유동부채금액,부채총계금액,자본총계금액,부채자본총계금액,매출액,매출원가금액,판매비관리비금액,영업이익손실금액,금융수익금액,금융비용금액,기타영업외수익금액,기타영업외비용금액,법인세차감전순이익,법인세비용,당기순이익,영업활동현금흐름금액,투자활동현금흐름금액,재무활동현금흐름금액,기초현금자산금액,기말현금자산금액,부채비율,영업이익율,매출액증가율,영업이익증가율,당기순이익 증가율,기업 CAGR,현지언어산업군명,영문산업군명,현지언어주요제품명내용,영문주요제품명내용,국가언어코드,현지언어언어명,영문언어명,주식시장코드,현지언어주식시장명,영문주식시장명,상장코드,상장일자,주가(일),주가(1주),주가(1개월),주가(6개월),주가(1년),주가(3년),주가(5년),주가(10년),거래량,시가총액,지점코드,지점명,주소,주소상세,우편번호,사업자등록번호,이벤트,통화구분코드,화폐단위명,담당자,소스,날짜,,
PT,Portugal,Republica Portuguesa,UTC+00:00,Europe,251900000000 USD,10344802,서유럽,PT XLISOLIMPO REAL ESTATE PORTUGAL,OLIMPO REAL ESTATE PORTUGAL,OLIMPO REAL ESTATE PORTUGAL,OLIMPO REAL ESTATE PORTUGAL(English: OLIMPO REAL ESTATE PORTUGAL) is a public company that is listed on EURONEXT Lisbon(Portugal). Address: Lugar do Espido - Via Norte,OLIMPO REAL ESTATE PORTUGAL(English: OLIMPO REAL ESTATE PORTUGAL) is a public company that is listed on EURONEXT Lisbon(Portugal). Address: Lugar do Espido - Via Norte,OLIMPO REAL ESTATE PORTUGAL(English: OLIMPO REAL ESTATE PORTUGAL) is a public company that is listed on EURONEXT Lisbon(Portugal).,OLIMPO REAL ESTATE PORTUGAL(English: OLIMPO REAL ESTATE PORTUGAL) is a public company that is listed on EURONEXT Lisbon(Portugal).,OLIMPO REAL ESTATE PORTUGAL(English: OLIMPO REAL ESTATE PORTUGAL) is a public company that is listed on EURONEXT Lisbon(Portugal). You can find more information on company's website.,OLIMPO REAL ESTATE PORTUGAL(English: OLIMPO REAL ESTATE PORTUGAL) is a public company that is listed on EURONEXT Lisbon(Portugal). You can find more information on company's website.,,,+351 22 010 44 64,,https://www.ores-portugal.com/pages/load/en/ores,,,,,,Lugar do Espido - Via Norte,Lugar do Espido - Via Norte,PT-4471-909 Maia,PT-4471-909 Maia,,,,,Active,,,CONTACT,CONTACT,OLIMPO REAL ESTATE PORTUGAL,,+351 22 010 44 64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3510, Real Estate","3510, Real Estate","35102045, Retail REITs","35102045, Retail REITs",PT,Portuguese,Portugues,ENXL,EURONEXT Libson,EURONEXT Lisbon,MLORE,,3.90 EUR,3.90 EUR,3.90 EUR,,4.00 EUR,,,,"9,953",48.945M,,,Portugal,"Portugal, Europe",,,,EUR,유로,Chris,EURONEXT,2022-05-26,,
PT,Portugal,Republica Portuguesa,UTC+00:00,Europe,251900000000 USD,10344802,서유럽,"PT XLISCTT-CORREIOS DE PORTUGAL, SA","CTT-CORREIOS DE PORTUGAL, SA","CTT-CORREIOS DE PORTUGAL, SA","CTT-CORREIOS DE PORTUGAL, SA(English: CTT-CORREIOS DE PORTUGAL, SA) is a public company that is listed on EURONEXT Lisbon(Portugal). Address: Avenida D. Joao II 13","CTT-CORREIOS DE PORTUGAL, SA(English: CTT-CORREIOS DE PORTUGAL, SA) is a public company that is listed on EURONEXT Lisbon(Portugal). Address: Avenida D. Joao II 13","CTT-CORREIOS DE PORTUGAL, SA(English: CTT-CORREIOS DE PORTUGAL, SA) is a public company that is listed on EURONEXT Lisbon(Portugal). Their net sales were 757.727K Euros. You can find more information on company's website. Company Address: Avenida D. Joao II 13","CTT-CORREIOS DE PORTUGAL, SA(English: CTT-CORREIOS DE PORTUGAL, SA) is a public company that is listed on EURONEXT Lisbon(Portugal). Their net sales were 757.727K Euros. You can find more information on company's website. Company Address: Avenida D. Joao II 13",,,,,+351 210 471 994,nuno.t.vieira@ctt.pt,https://www.ctt.pt/grupo-ctt/investidores,,,,,,Avenida D. Joao II 13,Avenida D. Joao II 13,PT-1999-001 Lisboa,PT-1999-001 Lisboa,,,,,Active,Nuno Vieira,Nuno Vieira,CONTACT,CONTACT,"CTT-CORREIOS DE PORTUGAL, SA",+351 210 471 087,+351 210 471 994,+351 210 471 087,+351 210 471 087,2021,,,,,,,,,757.727천 유로,,,61.872천 유로,,8.507천 유로,,,,,38.591천 유로,,,,,,,,,,,,"5020, Industrial Goods and Services","5020, Industrial Goods and Services","50206040, Delivery Services","50206040, Delivery Services",PT,Portuguese,Portugues,XLIS,EURONEXT Libson,EURONEXT Lisbon,CTT,,3.76 EUR,3.845 EUR,4.365 EUR,,5.22 EUR,,,,"2,724,320",564.000M,,,Portugal,"Portugal, Europe",,,,EUR,유로,Chris,EURONEXT,2022-05-26,,
PT,Portugal,Republica Portuguesa,UTC+00:00,Europe,251900000000 USD,10344802,서유럽,"PT XLISCTT-CORREIOS DE PORTUGAL, SA","CTT-CORREIOS DE PORTUGAL, SA","CTT-CORREIOS DE PORTUGAL, SA","CTT-CORREIOS DE PORTUGAL, SA(English: CTT-CORREIOS DE PORTUGAL, SA) is a public company that is listed on EURONEXT Lisbon(Portugal). Address: Avenida D. Joao II 13","CTT-CORREIOS DE PORTUGAL, SA(English: CTT-CORREIOS DE PORTUGAL, SA) is a public company that is listed on EURONEXT Lisbon(Portugal). Address: Avenida D. Joao II 13","CTT-CORREIOS DE PORTUGAL, SA(English: CTT-CORREIOS DE PORTUGAL, SA) is a public company that is listed on EURONEXT Lisbon(Portugal). Their net sales were 757.727K Euros. You can find more information on company's website. Company Address: Avenida D. Joao II 13","CTT-CORREIOS DE PORTUGAL, SA(English: CTT-CORREIOS DE PORTUGAL, SA) is a public company that is listed on EURONEXT Lisbon(Portugal). Their net sales were 757.727K Euros. You can find more information on company's website. Company Address: Avenida D. Joao II 13",,,,,+351 210 471 994,nuno.t.vieira@ctt.pt,https://www.ctt.pt/grupo-ctt/investidores,,,,,,Avenida D. Joao II 13,Avenida D. Joao II 13,PT-1999-001 Lisboa,PT-1999-001 Lisboa,,,,,Active,Nuno Vieira,Nuno Vieira,CONTACT,CONTACT,"CTT-CORREIOS DE PORTUGAL, SA",+351 210 471 087,+351 210 471 994,+351 210 471 087,+351 210 471 087,2021,,,,,,,,,757.727천 유로,,,61.872천 유로,,8.507천 유로,,,,,38.591천 유로,,,,,,,,,,,,"5020, Industrial Goods and Services","5020, Industrial Goods and Services","50206040, Delivery Services","50206040, Delivery Services",PT,Portuguese,Portugues,XLIS,EURONEXT Libson,EURONEXT Lisbon,CTT,,3.76 EUR,3.845 EUR,4.365 EUR,,5.22 EUR,,,,"2,724,320",564.000M,,,Portugal,"Portugal, Europe",,,,EUR,유로,Chris,EURONEXT,2022-05-26,,
PT,Portugal,Republica Portuguesa,UTC+00:00,Europe,251900000000 USD,10344802,서유럽,PT XLISConduril-Engenharia,Conduril-Engenharia,Conduril-Engenharia,Conduril-Engenharia(English: Conduril-Engenharia) is a public company that is listed on EURONEXT Lisbon(Portugal). Address: Apartado 1024 Avenida Eng° Duarte Pacheco 1835,Conduril-Engenharia(English: Conduril-Engenharia) is a public company that is listed on EURONEXT Lisbon(Portugal). Address: Apartado 1024 Avenida Eng° Duarte Pacheco 1835,Conduril-Engenharia(English: Conduril-Engenharia) is a public company that is listed on EURONEXT Lisbon(Portugal). Their net sales were 144.822K Euros. You can find more information on company's website. Company Address: Apartado 1024 Avenida Eng° Duarte Pacheco 1835,Conduril-Engenharia(English: Conduril-Engenharia) is a public company that is listed on EURONEXT Lisbon(Portugal). Their net sales were 144.822K Euros. You can find more information on company's website. Company Address: Apartado 1024 Avenida Eng° Duarte Pacheco 1835,,,,,+351 229 748 668,luisa@conduril.pt,http://www.conduril.pt,,,,,,Apartado 1024 Avenida Eng° Duarte Pacheco 1835,Apartado 1024 Avenida Eng° Duarte Pacheco 1835,Apartado 1024,Apartado 1024,,,,,Active,Luisa Amorim Martins,Luisa Amorim Martins,CONTACT,CONTACT,Conduril-Engenharia,-,+351 229 748 668,-,-,2021,,,,,,,,,144.822천 유로,,,9.127천 유로,,3.327천 유로,,,,,5.783천 유로,,,,,,,,,,,,"5010, Construction and Materials","5010, Construction and Materials","50101015, Engineering and Contracting Services","50101015, Engineering and Contracting Services",PT,Portuguese,Portugues,ENXL,EURONEXT Libson,EURONEXT Lisbon,CDU,,30.20 EUR,30.20 EUR,30.80 EUR,,35.00 EUR,,,,"13,862",60.400M,,,Portugal,"Portugal, Europe",,,,EUR,유로,Chris,EURONEXT,2022-05-26,,
PT,Portugal,Republica Portuguesa,UTC+00:00,Europe,251900000000 USD,10344802,서유럽,PT XLISConduril-Engenharia,Conduril-Engenharia,Conduril-Engenharia,Conduril-Engenharia(English: Conduril-Engenharia) is a public company that is listed on EURONEXT Lisbon(Portugal). Address: Apartado 1024 Avenida Eng° Duarte Pacheco 1835,Conduril-Engenharia(English: Conduril-Engenharia) is a public company that is listed on EURONEXT Lisbon(Portugal). Address: Apartado 1024 Avenida Eng° Duarte Pacheco 1835,Conduril-Engenharia(English: Conduril-Engenharia) is a public company that is listed on EURONEXT Lisbon(Portugal). Their net sales were 144.822K Euros. You can find more information on company's website. Company Address: Apartado 1024 Avenida Eng° Duarte Pacheco 1835,Conduril-Engenharia(English: Conduril-Engenharia) is a public company that is listed on EURONEXT Lisbon(Portugal). Their net sales were 144.822K Euros. You can find more information on company's website. Company Address: Apartado 1024 Avenida Eng° Duarte Pacheco 1835,,,,,+351 229 748 668,luisa@conduril.pt,http://www.conduril.pt,,,,,,Apartado 1024 Avenida Eng° Duarte Pacheco 1835,Apartado 1024 Avenida Eng° Duarte Pacheco 1835,Apartado 1024,Apartado 1024,,,,,Active,Luisa Amorim Martins,Luisa Amorim Martins,CONTACT,CONTACT,Conduril-Engenharia,-,+351 229 748 668,-,-,2021,,,,,,,,,144.822천 유로,,,9.127천 유로,,3.327천 유로,,,,,5.783천 유로,,,,,,,,,,,,"5010, Construction and Materials","5010, Construction and Materials","50101015, Engineering and Contracting Services","50101015, Engineering and Contracting Services",PT,Portuguese,Portugues,ENXL,EURONEXT Libson,EURONEXT Lisbon,CDU,,30.20 EUR,30.20 EUR,30.80 EUR,,35.00 EUR,,,,"13,862",60.400M,,,Portugal,"Portugal, Europe",,,,EUR,유로,Chris,EURONEXT,2022-05-26,,
PT,Portugal,Republica Portuguesa,UTC+00:00,Europe,251900000000 USD,10344802,서유럽,"PT XLISSONAECOM,SGPS","SONAECOM,SGPS","SONAECOM,SGPS","SONAECOM,SGPS(English: SONAECOM,SGPS) is a public company that is listed on EURONEXT Lisbon(Portugal).","SONAECOM,SGPS(English: SONAECOM,SGPS) is a public company that is listed on EURONEXT Lisbon(Portugal).","SONAECOM,SGPS(English: SONAECOM,SGPS) is a public company that is listed on EURONEXT Lisbon(Portugal). You can find more information on company's website.","SONAECOM,SGPS(English: SONAECOM,SGPS) is a public company that is listed on EURONEXT Lisbon(Portugal). You can find more information on company's website.",,,,,,,https://live.euronext.com/en/product/equities/PTSNC0AM0006-XLIS/sonaecom%2Csgps/snc/quotes,,,,,,Republica Portuguesa,Portugal,"Republica Portuguesa, Europe","Portugal, Europe",,,,,Active,,,CONTACT,CONTACT,,,,https://live.euronext.com/en/product/equities/PTSNC0AM0006-XLIS/sonaecom%2Csgps/snc/quotes,,2021,,,,,,,,,24.246천 유로,,,-10.965천 유로,,-736천 유로,,,,,119.779천 유로,,,,,,,,,,,,"1510, Telecommunications","1510, Telecommunications","15102015, Telecommunications Services","15102015, Telecommunications Services",PT,Portuguese,Portugues,XLIS,EURONEXT Libson,EURONEXT Lisbon,SNC,,1.935 EUR,2.14 EUR,2.14 EUR,,2.14 EUR,,,,"39,492",602.443M,,,Portugal,"Portugal, Europe",,,,EUR,유로,Chris,EURONEXT,2022-05-26,,
PT,Portugal,Republica Portuguesa,UTC+00:00,Europe,251900000000 USD,10344802,서유럽,"PT XLISLITHO FORMAS, SA","LITHO FORMAS, SA","LITHO FORMAS, SA","LITHO FORMAS, SA(English: LITHO FORMAS, SA) is a public company that is listed on EURONEXT Lisbon(Portugal). Address: Avenida Barbosa du Bocage 113","LITHO FORMAS, SA(English: LITHO FORMAS, SA) is a public company that is listed on EURONEXT Lisbon(Portugal). Address: Avenida Barbosa du Bocage 113","LITHO FORMAS, SA(English: LITHO FORMAS, SA) is a public company that is listed on EURONEXT Lisbon(Portugal). Their net sales were 245K Euros. You can find more information on company's website. Company Address: Avenida Barbosa du Bocage 113","LITHO FORMAS, SA(English: LITHO FORMAS, SA) is a public company that is listed on EURONEXT Lisbon(Portugal). Their net sales were 245K Euros. You can find more information on company's website. Company Address: Avenida Barbosa du Bocage 113",,,,,+351 21 994 7691,,http://www.lithoformas.pt,,,,,,Avenida Barbosa du Bocage 113,Avenida Barbosa du Bocage 113,PT-1050-031 Lisboa,PT-1050-031 Lisboa,,,,,Active,,,CONTACT,CONTACT,"LITHO FORMAS, SA",,+351 21 994 7691,,,2020,,,,,,,,,245천 유로,,,4천 유로,,24천 유로,,,,,19천 유로,,,,,,,,,,,,"5020, Industrial Goods and Services","5020, Industrial Goods and Services","50205030, Forms and Bulk Printing Services","50205030, Forms and Bulk Printing Services",PT,Portuguese,Portugues,ENXL,EURONEXT Libson,EURONEXT Lisbon,LIT,,1.27 EUR,1.27 EUR,1.27 EUR,,1.27 EUR,,,,13,635.000K,,,Portugal,"Portugal, Europe",,,,EUR,유로,Chris,EURONEXT,2022-05-26,,
PT,Portugal,Republica Portuguesa,UTC+00:00,Europe,251900000000 USD,10344802,서유럽,"PT XLISLITHO FORMAS, SA","LITHO FORMAS, SA","LITHO FORMAS, SA","LITHO FORMAS, SA(English: LITHO FORMAS, SA) is a public company that is listed on EURONEXT Lisbon(Portugal). Address: Avenida Barbosa du Bocage 113","LITHO FORMAS, SA(English: LITHO FORMAS, SA) is a public company that is listed on EURONEXT Lisbon(Portugal). Address: Avenida Barbosa du Bocage 113","LITHO FORMAS, SA(English: LITHO FORMAS, SA) is a public company that is listed on EURONEXT Lisbon(Portugal). Their net sales were 245K Euros. You can find more information on company's website. Company Address: Avenida Barbosa du Bocage 113","LITHO FORMAS, SA(English: LITHO FORMAS, SA) is a public company that is listed on EURONEXT Lisbon(Portugal). Their net sales were 245K Euros. You can find more information on company's website. Company Address: Avenida Barbosa du Bocage 113",,,,,+351 21 994 7691,,http://www.lithoformas.pt,,,,,,Avenida Barbosa du Bocage 113,Avenida Barbosa du Bocage 113,PT-1050-031 Lisboa,PT-1050-031 Lisboa,,,,,Active,,,CONTACT,CONTACT,"LITHO FORMAS, SA",,+351 21 994 7691,,,2020,,,,,,,,,245천 유로,,,4천 유로,,24천 유로,,,,,19천 유로,,,,,,,,,,,,"5020, Industrial Goods and Services","5020, Industrial Goods and Services","50205030, Forms and Bulk Printing Services","50205030, Forms and Bulk Printing Services",PT,Portuguese,Portugues,ENXL,EURONEXT Libson,EURONEXT Lisbon,LIT,,1.27 EUR,1.27 EUR,1.27 EUR,,1.27 EUR,,,,13,635.000K,,,Portugal,"Portugal, Europe",,,,EUR,유로,Chris,EURONEXT,2022-05-26,,
PT,Portugal,Republica Portuguesa,UTC+00:00,Europe,251900000000 USD,10344802,서유럽,PT XLISPATRIS INVESTIMENTOS SGPS SA,PATRIS INVESTIMENTOS SGPS SA,PATRIS INVESTIMENTOS SGPS SA,"PATRIS INVESTIMENTOS SGPS SA(English: PATRIS INVESTIMENTOS SGPS SA) is a public company that is listed on EURONEXT Lisbon(Portugal). Address: Rua Duque de Palmela 37, 3º","PATRIS INVESTIMENTOS SGPS SA(English: PATRIS INVESTIMENTOS SGPS SA) is a public company that is listed on EURONEXT Lisbon(Portugal). Address: Rua Duque de Palmela 37, 3º","PATRIS INVESTIMENTOS SGPS SA(English: PATRIS INVESTIMENTOS SGPS SA) is a public company that is listed on EURONEXT Lisbon(Portugal). Their net sales were K Euros. You can find more information on company's website. Company Address: Rua Duque de Palmela 37, 3º","PATRIS INVESTIMENTOS SGPS SA(English: PATRIS INVESTIMENTOS SGPS SA) is a public company that is listed on EURONEXT Lisbon(Portugal). Their net sales were K Euros. You can find more information on company's website. Company Address: Rua Duque de Palmela 37, 3º",,,,,+351 213 803 049,,https://www.patrisinvestimentos.pt/,,,,,,"Rua Duque de Palmela 37, 3º","Rua Duque de Palmela 37, 3º",PT-1250-097 Lisboa,PT-1250-097 Lisboa,,,,,Active,,,CONTACT,CONTACT,PATRIS INVESTIMENTOS SGPS SA,patris.investimentos@patris.pt,+351 213 803 049,patris.investimentos@patris.pt,patris.investimentos@patris.pt,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3020, Financial Services","3020, Financial Services","30202010, Asset Managers and Custodians","30202010, Asset Managers and Custodians",PT,Portuguese,Portugues,ALXL,EURONEXT Libson,EURONEXT Lisbon,ALPTR,,6.00 EUR,1.952 EUR,1.952 EUR,,1.952 EUR,,,,900,68.729M,,,Portugal,"Portugal, Europe",,,,EUR,유로,Chris,EURONEXT,2022-05-26,,
PT,Portugal,Republica Portuguesa,UTC+00:00,Europe,251900000000 USD,10344802,서유럽,PT XLISPATRIS INVESTIMENTOS SGPS SA,PATRIS INVESTIMENTOS SGPS SA,PATRIS INVESTIMENTOS SGPS SA,"PATRIS INVESTIMENTOS SGPS SA(English: PATRIS INVESTIMENTOS SGPS SA) is a public company that is listed on EURONEXT Lisbon(Portugal). Address: Rua Duque de Palmela 37, 3º","PATRIS INVESTIMENTOS SGPS SA(English: PATRIS INVESTIMENTOS SGPS SA) is a public company that is listed on EURONEXT Lisbon(Portugal). Address: Rua Duque de Palmela 37, 3º","PATRIS INVESTIMENTOS SGPS SA(English: PATRIS INVESTIMENTOS SGPS SA) is a public company that is listed on EURONEXT Lisbon(Portugal). Their net sales were K Euros. You can find more information on company's website. Company Address: Rua Duque de Palmela 37, 3º","PATRIS INVESTIMENTOS SGPS SA(English: PATRIS INVESTIMENTOS SGPS SA) is a public company that is listed on EURONEXT Lisbon(Portugal). Their net sales were K Euros. You can find more information on company's website. Company Address: Rua Duque de Palmela 37, 3º",,,,,+351 213 803 049,,https://www.patrisinvestimentos.pt/,,,,,,"Rua Duque de Palmela 37, 3º","Rua Duque de Palmela 37, 3º",PT-1250-097 Lisboa,PT-1250-097 Lisboa,,,,,Active,,,CONTACT,CONTACT,PATRIS INVESTIMENTOS SGPS SA,patris.investimentos@patris.pt,+351 213 803 049,patris.investimentos@patris.pt,patris.investimentos@patris.pt,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3020, Financial Services","3020, Financial Services","30202010, Asset Managers and Custodians","30202010, Asset Managers and Custodians",PT,Portuguese,Portugues,ALXL,EURONEXT Libson,EURONEXT Lisbon,ALPTR,,6.00 EUR,1.952 EUR,1.952 EUR,,1.952 EUR,,,,900,68.729M,,,Portugal,"Portugal, Europe",,,,EUR,유로,Chris,EURONEXT,2022-05-26,,
PT,Portugal,Republica Portuguesa,UTC+00:00,Europe,251900000000 USD,10344802,서유럽,PT XLISEstoril-Sol SGPS-Nominativas,Estoril-Sol SGPS-Nominativas,Estoril-Sol SGPS-Nominativas,Estoril-Sol SGPS-Nominativas(English: Estoril-Sol SGPS-Nominativas) is a public company that is listed on EURONEXT Lisbon(Portugal).,Estoril-Sol SGPS-Nominativas(English: Estoril-Sol SGPS-Nominativas) is a public company that is listed on EURONEXT Lisbon(Portugal).,Estoril-Sol SGPS-Nominativas(English: Estoril-Sol SGPS-Nominativas) is a public company that is listed on EURONEXT Lisbon(Portugal). You can find more information on company's website.,Estoril-Sol SGPS-Nominativas(English: Estoril-Sol SGPS-Nominativas) is a public company that is listed on EURONEXT Lisbon(Portugal). You can find more information on company's website.,,,,,,,https://live.euronext.com/en/product/equities/PTESO0AM0000-XLIS/estoril-sol-n/eson/quotes,,,,,,Republica Portuguesa,Portugal,"Republica Portuguesa, Europe","Portugal, Europe",,,,,Active,,,CONTACT,CONTACT,,,,https://live.euronext.com/en/product/equities/PTESO0AM0000-XLIS/estoril-sol-n/eson/quotes,,2020,,,,,,,,,74.036천 유로,,,-12.510천 유로,,313천 유로,,,,,-12.911천 유로,,,,,,,,,,,,"4050, Travel and Leisure","4050, Travel and Leisure","40501020, Casinos and Gambling","40501020, Casinos and Gambling",PT,Portuguese,Portugues,XLIS,EURONEXT Libson,EURONEXT Lisbon,ESON,,5.90 EUR,5.90 EUR,5.95 EUR,,6.70 EUR,,,,885,70.763M,,,Portugal,"Portugal, Europe",,,,EUR,유로,Chris,EURONEXT,2022-05-26,,
PT,Portugal,Republica Portuguesa,UTC+00:00,Europe,251900000000 USD,10344802,서유럽,PT XLISEstoril-Sol SGPS-Nominativas,Estoril-Sol SGPS-Nominativas,Estoril-Sol SGPS-Nominativas,Estoril-Sol SGPS-Nominativas(English: Estoril-Sol SGPS-Nominativas) is a public company that is listed on EURONEXT Lisbon(Portugal).,Estoril-Sol SGPS-Nominativas(English: Estoril-Sol SGPS-Nominativas) is a public company that is listed on EURONEXT Lisbon(Portugal).,Estoril-Sol SGPS-Nominativas(English: Estoril-Sol SGPS-Nominativas) is a public company that is listed on EURONEXT Lisbon(Portugal). You can find more information on company's website.,Estoril-Sol SGPS-Nominativas(English: Estoril-Sol SGPS-Nominativas) is a public company that is listed on EURONEXT Lisbon(Portugal). You can find more information on company's website.,,,,,,,https://live.euronext.com/en/product/equities/PTESO0AM0000-XLIS/estoril-sol-n/eson/quotes,,,,,,Republica Portuguesa,Portugal,"Republica Portuguesa, Europe","Portugal, Europe",,,,,Active,,,CONTACT,CONTACT,,,,https://live.euronext.com/en/product/equities/PTESO0AM0000-XLIS/estoril-sol-n/eson/quotes,,2020,,,,,,,,,74.036천 유로,,,-12.510천 유로,,313천 유로,,,,,-12.911천 유로,,,,,,,,,,,,"4050, Travel and Leisure","4050, Travel and Leisure","40501020, Casinos and Gambling","40501020, Casinos and Gambling",PT,Portuguese,Portugues,XLIS,EURONEXT Libson,EURONEXT Lisbon,ESON,,5.90 EUR,5.90 EUR,5.95 EUR,,6.70 EUR,,,,885,70.763M,,,Portugal,"Portugal, Europe",,,,EUR,유로,Chris,EURONEXT,2022-05-26,,
PT,Portugal,Republica Portuguesa,UTC+00:00,Europe,251900000000 USD,10344802,서유럽,PT XLISReditus-SGPS,Reditus-SGPS,Reditus-SGPS,Reditus-SGPS(English: Reditus-SGPS) is a public company that is listed on EURONEXT Lisbon(Portugal).,Reditus-SGPS(English: Reditus-SGPS) is a public company that is listed on EURONEXT Lisbon(Portugal).,Reditus-SGPS(English: Reditus-SGPS) is a public company that is listed on EURONEXT Lisbon(Portugal). You can find more information on company's website.,Reditus-SGPS(English: Reditus-SGPS) is a public company that is listed on EURONEXT Lisbon(Portugal). You can find more information on company's website.,,,,,,,https://live.euronext.com/en/product/equities/PTRED0AP0010-XLIS/reditus%2Csgps/red/quotes,,,,,,Republica Portuguesa,Portugal,"Republica Portuguesa, Europe","Portugal, Europe",,,,,Active,,,CONTACT,CONTACT,,,,https://live.euronext.com/en/product/equities/PTRED0AP0010-XLIS/reditus%2Csgps/red/quotes,,2016,,,,,,,,,44.887천 유로,,,24.125천 유로,,-10천 유로,,,,,-2.901천 유로,,,,,,,,,,,,"1010, Technology","1010, Technology","10101010, Computer Services","10101010, Computer Services",PT,Portuguese,Portugues,XLIS,EURONEXT Libson,EURONEXT Lisbon,RED,,0.05 EUR,0.05 EUR,0.05 EUR,,0.053 EUR,,,,"1,541",731.935K,,,Portugal,"Portugal, Europe",,,,EUR,유로,Chris,EURONEXT,2022-05-26,,
PT,Portugal,Republica Portuguesa,UTC+00:00,Europe,251900000000 USD,10344802,서유럽,PT XLISReditus-SGPS,Reditus-SGPS,Reditus-SGPS,Reditus-SGPS(English: Reditus-SGPS) is a public company that is listed on EURONEXT Lisbon(Portugal).,Reditus-SGPS(English: Reditus-SGPS) is a public company that is listed on EURONEXT Lisbon(Portugal).,Reditus-SGPS(English: Reditus-SGPS) is a public company that is listed on EURONEXT Lisbon(Portugal). You can find more information on company's website.,Reditus-SGPS(English: Reditus-SGPS) is a public company that is listed on EURONEXT Lisbon(Portugal). You can find more information on company's website.,,,,,,,https://live.euronext.com/en/product/equities/PTRED0AP0010-XLIS/reditus%2Csgps/red/quotes,,,,,,Republica Portuguesa,Portugal,"Republica Portuguesa, Europe","Portugal, Europe",,,,,Active,,,CONTACT,CONTACT,,,,https://live.euronext.com/en/product/equities/PTRED0AP0010-XLIS/reditus%2Csgps/red/quotes,,2016,,,,,,,,,44.887천 유로,,,24.125천 유로,,-10천 유로,,,,,-2.901천 유로,,,,,,,,,,,,"1010, Technology","1010, Technology","10101010, Computer Services","10101010, Computer Services",PT,Portuguese,Portugues,XLIS,EURONEXT Libson,EURONEXT Lisbon,RED,,0.05 EUR,0.05 EUR,0.05 EUR,,0.053 EUR,,,,"1,541",731.935K,,,Portugal,"Portugal, Europe",,,,EUR,유로,Chris,EURONEXT,2022-05-26,,
PT,Portugal,Republica Portuguesa,UTC+00:00,Europe,251900000000 USD,10344802,서유럽,"PT XLISPHarol, SGPS, SA","PHarol, SGPS, SA","PHarol, SGPS, SA","PHarol, SGPS, SA(English: PHarol, SGPS, SA) is a public company that is listed on EURONEXT Lisbon(Portugal).","PHarol, SGPS, SA(English: PHarol, SGPS, SA) is a public company that is listed on EURONEXT Lisbon(Portugal).","PHarol, SGPS, SA(English: PHarol, SGPS, SA) is a public company that is listed on EURONEXT Lisbon(Portugal). You can find more information on company's website.","PHarol, SGPS, SA(English: PHarol, SGPS, SA) is a public company that is listed on EURONEXT Lisbon(Portugal). You can find more information on company's website.",,,,,,,https://live.euronext.com/en/product/equities/PTPTC0AM0009-XLIS/pharol/phr/quotes,,,,,,Republica Portuguesa,Portugal,"Republica Portuguesa, Europe","Portugal, Europe",,,,,Active,,,CONTACT,CONTACT,,,,https://live.euronext.com/en/product/equities/PTPTC0AM0009-XLIS/pharol/phr/quotes,,2021,,,,,,,,,0천 유로,,,-2.274천 유로,,0천 유로,,,,,-2.361천 유로,,,,,,,,,,,,"1510, Telecommunications","1510, Telecommunications","15102015, Telecommunications Services","15102015, Telecommunications Services",PT,Portuguese,Portugues,XLIS,EURONEXT Libson,EURONEXT Lisbon,PHR,,0.0837 EUR,0.084 EUR,0.084 EUR,,0.116 EUR,,,,"96,973",75.038M,,,Portugal,"Portugal, Europe",,,,EUR,유로,Chris,EURONEXT,2022-05-26,,
