,name,name_eng,description_short,description,founded_date,product,homepage,employee_cnt,revenue,ceo_name,email,tel,fax,address1,address2,post_code,facebook,youtube,logo,hash_tag,nation_id,industry_id,is_active,created_at,updated_at
553,Lithium Americas Corp.,Lithium Americas Corp.,"Lithium Americas Corp. operates as a resource company in the United States and Argentina. The company explores for lithium deposits. It owns interests in the Cauchari-Olaroz project located in Jujuy province of Argentina; Thacker Pass project located in north-western Nevada; and Pastos Grandes project located in the Salta province of Argentina. The company was formerly known as Western Lithium USA Corporation and changed its name to Lithium Americas Corp. in March 2016. Lithium Americas Corp. was incorporated in 2007 and is headquartered in Vancouver, Canada.","Lithium Americas Corp. operates as a resource company in the United States and Argentina. The company explores for lithium deposits. It owns interests in the Cauchari-Olaroz project located in Jujuy province of Argentina; Thacker Pass project located in north-western Nevada; and Pastos Grandes project located in the Salta province of Argentina. The company was formerly known as Western Lithium USA Corporation and changed its name to Lithium Americas Corp. in March 2016. Lithium Americas Corp. was incorporated in 2007 and is headquartered in Vancouver, Canada.",2008-07-16,Other Industrial Metals & Mining,https://www.lithiumamericas.com,347,0.0,Mr. Jonathan Evans,NA,17786565820,NA,Suite 300 - 900 West Hastings Street,"Vancouver, BRITISH COLUMBIA, CA",V6C 1E5,https://www.lithiumamericas.com,https://www.lithiumamericas.com,https://financialmodelingprep.com/image-stock/LAC.TO.png,"#Lithium Americas Corp., #Other Industrial Metals & Mining, #Basic Materials",11,1,True,2022-05-23 12:00:23,2022-05-23 12:00:23
554,Alimentation Couche-Tard Inc.,Alimentation Couche-Tard Inc.,"Alimentation Couche-Tard Inc. operates and licenses convenience stores. Its convenience stores sell tobacco products, grocery items, candies and snacks, beer, wine, beverages, and fresh food offerings; road transportation fuels; and stationary energy and aviation fuels. The company operates its convenience stores chain under various banners, including Circle K, Corner Stone, Couche-Tard, Holiday, Ingo, and Mac's. It is also involved in the sale of lottery tickets, calling cards, gift cards, postage stamps, and bus tickets; issuance of money orders; and provision of automatic teller machines and car wash services. As of April 26, 2020, it operated and licensed 12,124 convenience stores, which include 9,691 company-operated stores in North America, Ireland, Scandinavia, Poland, the Baltics, and Russia, as well as 2,350 stores, which are operated under the Circle K banner in Cambodia, Egypt, Guam, Guatemala, Jamaica, Honduras, Hong Kong, Indonesia, Macau, Mexico, Mongalia, New Zealand, Saudi Arabia, the United Arab Emirates, and Vietnam. The company was formerly known as Actidev Inc. and changed its name to Alimentation Couche-Tard Inc. in December 1994. Alimentation Couche-Tard Inc. was founded in 1980 and is headquartered in Laval, Canada.","Alimentation Couche-Tard Inc. operates and licenses convenience stores. Its convenience stores sell tobacco products, grocery items, candies and snacks, beer, wine, beverages, and fresh food offerings; road transportation fuels; and stationary energy and aviation fuels. The company operates its convenience stores chain under various banners, including Circle K, Corner Stone, Couche-Tard, Holiday, Ingo, and Mac's. It is also involved in the sale of lottery tickets, calling cards, gift cards, postage stamps, and bus tickets; issuance of money orders; and provision of automatic teller machines and car wash services. As of April 26, 2020, it operated and licensed 12,124 convenience stores, which include 9,691 company-operated stores in North America, Ireland, Scandinavia, Poland, the Baltics, and Russia, as well as 2,350 stores, which are operated under the Circle K banner in Cambodia, Egypt, Guam, Guatemala, Jamaica, Honduras, Hong Kong, Indonesia, Macau, Mexico, Mongalia, New Zealand, Saudi Arabia, the United Arab Emirates, and Vietnam. The company was formerly known as Actidev Inc. and changed its name to Alimentation Couche-Tard Inc. in December 1994. Alimentation Couche-Tard Inc. was founded in 1980 and is headquartered in Laval, Canada.",1999-12-06,Grocery Stores,http://corpo.couche-tard.com,124000,45760100000.0,Mr. Brian Hannasch,NA,14506626632,NA,4204 Industriel Blvd,"Laval, QUEBEC, CA",H7L 0E3,http://corpo.couche-tard.com,http://corpo.couche-tard.com,https://financialmodelingprep.com/image-stock/ATD-B.TO.png,"#Alimentation Couche-Tard Inc., #Grocery Stores, #Consumer Defensive",11,1,False,2022-05-23 12:00:23,2022-05-23 12:00:23
555,Corvus Gold Inc.,Corvus Gold Inc.,"Corvus Gold Inc. acquires, explores for, and develops mineral properties primarily in Canada and the United States. Its principal mineral property includes the North Bullfrog project, a gold and silver mining project that consists of patented and unpatented mining claims covering an area of approximately 12,895 hectares located in northwestern Nye County, Nevada; and the Mother Lode project that consists of unpatented lode mining claims covering an area of 3,803 hectares located in northwestern Nye County, Nevada. The company was incorporated in 2010 and is headquartered in Vancouver, Canada. As of January 18, 2022, Corvus Gold Inc. operates as a subsidiary of AngloGold Ashanti Holdings plc.","Corvus Gold Inc. acquires, explores for, and develops mineral properties primarily in Canada and the United States. Its principal mineral property includes the North Bullfrog project, a gold and silver mining project that consists of patented and unpatented mining claims covering an area of approximately 12,895 hectares located in northwestern Nye County, Nevada; and the Mother Lode project that consists of unpatented lode mining claims covering an area of 3,803 hectares located in northwestern Nye County, Nevada. The company was incorporated in 2010 and is headquartered in Vancouver, Canada. As of January 18, 2022, Corvus Gold Inc. operates as a subsidiary of AngloGold Ashanti Holdings plc.",2010-08-28,Gold,https://www.corvusgold.com,1,0.0,Mr. Jeffrey Pontius,NA,16046383246,NA,1750 - 700 West Pender Street,"Vancouver, BRITISH COLUMBIA, CA",V6C 1G8,https://www.corvusgold.com,https://www.corvusgold.com,https://financialmodelingprep.com/image-stock/KOR.TO.png,"#Corvus Gold Inc., #Gold, #Basic Materials",11,1,False,2022-05-23 12:00:23,2022-05-23 12:00:23
556,Trilogy Metals Inc.,Trilogy Metals Inc.,"Trilogy Metals Inc., a base metals exploration company, explores for and develops mineral properties in the United States. It principally holds interests in the Upper Kobuk mineral projects that include the Arctic, which contains polymetallic volcanogenic massive sulfide deposits; and Bornite that contains carbonate-hosted copper - cobalt deposits covering an area of approximately 426,690 acres located in the Ambler mining district in Northwest Alaska. The company was formerly known as NovaCopper Inc. and changed its name to Trilogy Metals Inc. in September 2016. Trilogy Metals Inc. was founded in 2004 and is headquartered in Vancouver, Canada.","Trilogy Metals Inc., a base metals exploration company, explores for and develops mineral properties in the United States. It principally holds interests in the Upper Kobuk mineral projects that include the Arctic, which contains polymetallic volcanogenic massive sulfide deposits; and Bornite that contains carbonate-hosted copper - cobalt deposits covering an area of approximately 426,690 acres located in the Ambler mining district in Northwest Alaska. The company was formerly known as NovaCopper Inc. and changed its name to Trilogy Metals Inc. in September 2016. Trilogy Metals Inc. was founded in 2004 and is headquartered in Vancouver, Canada.",2012-04-25,Other Industrial Metals & Mining,https://www.trilogymetals.com,7,0.0,Mr. James Gowans,NA,16046388088,NA,"Suite 1150, 609 Granville Street","Vancouver, BRITISH COLUMBIA, CA",V7Y 1G5,https://www.trilogymetals.com,https://www.trilogymetals.com,https://financialmodelingprep.com/image-stock/TMQ.TO.png,"#Trilogy Metals Inc., #Other Industrial Metals & Mining, #Basic Materials",11,1,True,2022-05-23 12:00:23,2022-05-23 12:00:23
557,GoldMining Inc.,GoldMining Inc.,"GoldMining Inc., a mineral exploration company, focuses on the acquisition, exploration, and development of gold assets in the Americas. It also operates a diversified portfolio of resource-stage gold and gold-copper projects in Canada, the United States, Brazil, Colombia, and Peru. The company's principal projects include La Mina Gold Project and Titiribi Gold-Copper Project located in Colombia; Whistler Gold-Copper Project located in Alaska, United States; and São Jorge Gold Project located in the State of Pará, northeastern Brazil. The company was formerly known as Brazil Resources Inc. and changed its name to GoldMining Inc. in December 2016. GoldMining Inc. was incorporated in 2009 and is headquartered in Vancouver, Canada.","GoldMining Inc., a mineral exploration company, focuses on the acquisition, exploration, and development of gold assets in the Americas. It also operates a diversified portfolio of resource-stage gold and gold-copper projects in Canada, the United States, Brazil, Colombia, and Peru. The company's principal projects include La Mina Gold Project and Titiribi Gold-Copper Project located in Colombia; Whistler Gold-Copper Project located in Alaska, United States; and São Jorge Gold Project located in the State of Pará, northeastern Brazil. The company was formerly known as Brazil Resources Inc. and changed its name to GoldMining Inc. in December 2016. GoldMining Inc. was incorporated in 2009 and is headquartered in Vancouver, Canada.",2018-06-19,Gold,https://www.goldmining.com,22,0.0,Mr. Amir  Adnani,NA,855-630-1001,NA,1030 West Georgia Street,"Vancouver, BC, CA",V6E 2Y3,https://www.goldmining.com,https://www.goldmining.com,https://financialmodelingprep.com/image-stock/GOLD.TO.png,"#GoldMining Inc., #Gold, #Basic Materials",11,1,True,2022-05-23 12:00:23,2022-05-23 12:00:23
558,EcoSynthetix Inc.,EcoSynthetix Inc.,"EcoSynthetix Inc., a renewable chemicals company, develops and commercializes bio-based technologies that are used as replacement solutions for synthetic, petrochemical-based adhesives, and other related products in the Americas, Europe, the Middle East, Africa, and the Asia Pacific. The company offers EcoMer biomonomer for use in pressure sensitive adhesives, ink, toner resins, and paints; EcoSphere biolatex, a bio-based latex binder used in paper and paperboard coatings; EcoStix, a family of sugar-acrylic and pressure-sensitive adhesives, which include customizable resin grades and formulated grades; and DuraBind engineered biopolymers that enable manufacturers of particle board, MDF, veneers, and laminates to decrease the amount of highly regulated chemicals, such as formaldehyde in their formulation. Its products are used in various industries, such as paper and paper board; building materials; adhesives, paints, and coatings; films, recyclable packaging, labels, and stamps; and personal care products. The company was founded in 1996 and is headquartered in Burlington, Canada.","EcoSynthetix Inc., a renewable chemicals company, develops and commercializes bio-based technologies that are used as replacement solutions for synthetic, petrochemical-based adhesives, and other related products in the Americas, Europe, the Middle East, Africa, and the Asia Pacific. The company offers EcoMer biomonomer for use in pressure sensitive adhesives, ink, toner resins, and paints; EcoSphere biolatex, a bio-based latex binder used in paper and paperboard coatings; EcoStix, a family of sugar-acrylic and pressure-sensitive adhesives, which include customizable resin grades and formulated grades; and DuraBind engineered biopolymers that enable manufacturers of particle board, MDF, veneers, and laminates to decrease the amount of highly regulated chemicals, such as formaldehyde in their formulation. Its products are used in various industries, such as paper and paper board; building materials; adhesives, paints, and coatings; films, recyclable packaging, labels, and stamps; and personal care products. The company was founded in 1996 and is headquartered in Burlington, Canada.",2011-08-04,Specialty Chemicals,https://www.ecosynthetix.com,26,18161891.0, Jeffrey MacDonald,NA,12892885011,NA,3365 Mainway,"Burlington, ONTARIO, CA",L7M 1A6,https://www.ecosynthetix.com,https://www.ecosynthetix.com,https://financialmodelingprep.com/image-stock/ECO.TO.png,"#EcoSynthetix Inc., #Specialty Chemicals, #Basic Materials",11,1,True,2022-05-23 12:00:23,2022-05-23 12:00:23
559,Tree Island Steel Ltd.,Tree Island Steel Ltd.,"Tree Island Steel Ltd. manufactures and sells steel wire and fabricated steel wire products for industrial, construction, agricultural, and specialty applications in Canada, the United States, and internationally. It offers industrial products, such as pulp and unitizing, recycling wire, chain link, upholstery, low carbon, and shaped wires, as well as straight and cut bars and wirelines for use in the oil industry. The company also provides residential products, including bulk and collated nails, packaged nails and fasteners, and packaged and bulk screws; nail head identification systems; and woven and welded wires, and corners and accessories. In addition, it offers commercial products comprising reinforcing mesh, pipe mesh and flexicage, Rebar tie wire, and engineered structural mesh, concrete reinforcing wires, as well as mine mesh products. Further, the company provides agricultural products consisting of agricultural wire, rolled fencing, fence panels, and fence staples and stay. Tree Island Steel Ltd. markets its products under the Tree Island, Halsteel, True Spec, K-Lath, Stucco-Rite, TI Wire, Tough Strand, and ToughPanel brand names. The company was formerly known as Tree Island Wire Income Fund and changed its name to Tree Island Steel Ltd. in October 2012. Tree Island Steel Ltd. was founded in 1964 and is headquartered in Richmond, Canada.","Tree Island Steel Ltd. manufactures and sells steel wire and fabricated steel wire products for industrial, construction, agricultural, and specialty applications in Canada, the United States, and internationally. It offers industrial products, such as pulp and unitizing, recycling wire, chain link, upholstery, low carbon, and shaped wires, as well as straight and cut bars and wirelines for use in the oil industry. The company also provides residential products, including bulk and collated nails, packaged nails and fasteners, and packaged and bulk screws; nail head identification systems; and woven and welded wires, and corners and accessories. In addition, it offers commercial products comprising reinforcing mesh, pipe mesh and flexicage, Rebar tie wire, and engineered structural mesh, concrete reinforcing wires, as well as mine mesh products. Further, the company provides agricultural products consisting of agricultural wire, rolled fencing, fence panels, and fence staples and stay. Tree Island Steel Ltd. markets its products under the Tree Island, Halsteel, True Spec, K-Lath, Stucco-Rite, TI Wire, Tough Strand, and ToughPanel brand names. The company was formerly known as Tree Island Wire Income Fund and changed its name to Tree Island Steel Ltd. in October 2012. Tree Island Steel Ltd. was founded in 1964 and is headquartered in Richmond, Canada.",2002-11-12,Steel,https://www.treeisland.com,480,301848000.0,Mr. Dale MacLean,NA,16045243744,NA,3933 Boundary Rd,"Richmond British Columbia, BRITISH COLUMBIA, CA",V6V 1T8,https://www.treeisland.com,https://www.treeisland.com,https://financialmodelingprep.com/image-stock/TSL.TO.png,"#Tree Island Steel Ltd., #Steel, #Basic Materials",11,1,True,2022-05-23 12:00:23,2022-05-23 12:00:23
560,Generation Mining Limited,Generation Mining Limited,"Generation Mining Limited, a mineral exploration and development stage company, focuses on base and precious metal deposits in Canada. It explores for zinc, lead, silver, molybdenum, copper, gold, diamond, tungsten, platinum, and palladium deposits. The company holds 100% interest in the Marathon Palladium and Copper project covering an area of 22,000 hectares located in north-western Ontario. It has an option to acquire a 100% interest in the Davidson molybdenum project located in British Columbia; and has rights to a mineral concession in the Darnley Bay project located in the Northwest Territories. The company was incorporated in 2018 and is based in Toronto, Canada.","Generation Mining Limited, a mineral exploration and development stage company, focuses on base and precious metal deposits in Canada. It explores for zinc, lead, silver, molybdenum, copper, gold, diamond, tungsten, platinum, and palladium deposits. The company holds 100% interest in the Marathon Palladium and Copper project covering an area of 22,000 hectares located in north-western Ontario. It has an option to acquire a 100% interest in the Davidson molybdenum project located in British Columbia; and has rights to a mineral concession in the Darnley Bay project located in the Northwest Territories. The company was incorporated in 2018 and is based in Toronto, Canada.",2020-07-15,Other Industrial Metals & Mining,https://www.genmining.com,,0.0,Mr. Kerry J. Knoll,NA,416-640-0280,NA,100 King Street West,"Toronto, ON, CA",M5X 1B1,https://www.genmining.com,https://www.genmining.com,https://financialmodelingprep.com/image-stock/GENM.TO.png,"#Generation Mining Limited, #Other Industrial Metals & Mining, #Basic Materials",11,1,True,2022-05-23 12:00:23,2022-05-23 12:00:23
561,Celestica Inc.,Celestica Inc.,"Celestica Inc. provides hardware platform and supply chain solutions in North America, Europe, and Asia. It operates through two segments, Advanced Technology Solutions, and Connectivity & Cloud Solutions. The company offers a range of product manufacturing and related supply chain services, including design and development, engineering, supply chain management, new product introduction, component sourcing, electronics manufacturing and assembly, testing, complex mechanical assembly, systems integration, precision machining, order fulfillment, logistics, asset management, product licensing, and after-market repair and return services. It also provides enterprise-level data communications and information processing infrastructure products, such as routers, switches, data center interconnects, edge solutions, servers, and storage-related products; capacitors, microprocessors, resistors, and memory modules; and power inverters, energy storage products, smart meters, and other electronic componentry products. The company serves aerospace and defense, industrial, energy, healthtech, capital equipment, original equipment manufacturers, cloud-based, and other service providers, including hyperscalers, and other companies in a range of industries. Celestica Inc. was incorporated in 1994 and is headquartered in Toronto, Canada.","Celestica Inc. provides hardware platform and supply chain solutions in North America, Europe, and Asia. It operates through two segments, Advanced Technology Solutions, and Connectivity & Cloud Solutions. The company offers a range of product manufacturing and related supply chain services, including design and development, engineering, supply chain management, new product introduction, component sourcing, electronics manufacturing and assembly, testing, complex mechanical assembly, systems integration, precision machining, order fulfillment, logistics, asset management, product licensing, and after-market repair and return services. It also provides enterprise-level data communications and information processing infrastructure products, such as routers, switches, data center interconnects, edge solutions, servers, and storage-related products; capacitors, microprocessors, resistors, and memory modules; and power inverters, energy storage products, smart meters, and other electronic componentry products. The company serves aerospace and defense, industrial, energy, healthtech, capital equipment, original equipment manufacturers, cloud-based, and other service providers, including hyperscalers, and other companies in a range of industries. Celestica Inc. was incorporated in 1994 and is headquartered in Toronto, Canada.",1998-07-01,Electronic Components,https://www.celestica.com,18643,5634700000.0,Mr. Robert Mionis,NA,14164485800,NA,5140 Yonge St Suite 1900,"North York, ONTARIO, CA",M2N 6L7,https://www.celestica.com,https://www.celestica.com,https://financialmodelingprep.com/image-stock/CLS.TO.png,"#Celestica Inc., #Electronic Components, #Technology",11,1,True,2022-05-23 12:00:23,2022-05-23 12:00:23
562,Minto Apartment Real Estate Investment Trust,Minto Apartment Real Estate Investment Trust,"Minto Apartment Real Estate Investment Trust, an open-ended real estate investment trust, owns and operates a portfolio of income-producing multi-residential rental properties located in Canada. As of December 31, 2020, its portfolio consists of interests in 29 multi-residential rental properties, including three mixed-use residential apartment and commercial buildings in Toronto, Ottawa, Montréal, Calgary, and Edmonton. Minto Apartment Real Estate Investment Trust was founded in 2018 and is headquartered in Ottawa, Canada.","Minto Apartment Real Estate Investment Trust, an open-ended real estate investment trust, owns and operates a portfolio of income-producing multi-residential rental properties located in Canada. As of December 31, 2020, its portfolio consists of interests in 29 multi-residential rental properties, including three mixed-use residential apartment and commercial buildings in Toronto, Ottawa, Montréal, Calgary, and Edmonton. Minto Apartment Real Estate Investment Trust was founded in 2018 and is headquartered in Ottawa, Canada.",2018-07-03,REIT—Residential,https://www.mintoapartments.com,,123547000.0,NA,NA,613-230-7051,NA,180 Kent Street,"Ottawa, ON, CA",K1P 0B6,https://www.mintoapartments.com,https://www.mintoapartments.com,https://financialmodelingprep.com/image-stock/MI-UN.TO.png,"#Minto Apartment Real Estate Investment Trust, #REIT—Residential, #Real Estate",11,1,True,2022-05-23 12:00:23,2022-05-23 12:00:23
563,Wallbridge Mining Company Limited,Wallbridge Mining Company Limited,"Wallbridge Mining Company Limited engages in the acquisition, exploration, discovery, development, and production of gold. The company also explores for copper and nickel deposits, as well as platinum group metals. Its flagship property is the Fenelon gold property located in Northern Abitibi, Quebec, Canada. The company was incorporated in 1996 and is headquartered in Lively, Canada.","Wallbridge Mining Company Limited engages in the acquisition, exploration, discovery, development, and production of gold. The company also explores for copper and nickel deposits, as well as platinum group metals. Its flagship property is the Fenelon gold property located in Northern Abitibi, Quebec, Canada. The company was incorporated in 1996 and is headquartered in Lively, Canada.",2000-07-25,Other Industrial Metals & Mining,https://wallbridgemining.com,74,0.0,Mr. Faramarz Kord,NA,17056829297,NA,129 Fielding Rd,"Lively, ONTARIO, CA",P3Y 1L7,https://wallbridgemining.com,https://wallbridgemining.com,https://financialmodelingprep.com/image-stock/WM.TO.png,"#Wallbridge Mining Company Limited, #Other Industrial Metals & Mining, #Basic Materials",11,1,True,2022-05-23 12:00:23,2022-05-23 12:00:23
564,H&R Real Estate Investment Trust,H&R Real Estate Investment Trust,"H&R REIT is one of Canada's largest real estate investment trusts with total assets of approximately $13.3 billion at September 30, 2020. H&R REIT has ownership interests in a North American portfolio of high quality office, retail, industrial and residential properties comprising over 40 million square feet.","H&R REIT is one of Canada's largest real estate investment trusts with total assets of approximately $13.3 billion at September 30, 2020. H&R REIT has ownership interests in a North American portfolio of high quality office, retail, industrial and residential properties comprising over 40 million square feet.",1996-12-23,REIT—Diversified,https://www.hr-reit.com,777,1065380000.0,Mr. Thomas Hofstedter,NA,14166357520,NA,3625 Dufferin St Suite 500,"North York, ONTARIO, CA",M3K 1N4,https://www.hr-reit.com,https://www.hr-reit.com,https://financialmodelingprep.com/image-stock/HR-UN.TO.png,"#H&R Real Estate Investment Trust, #REIT—Diversified, #Real Estate",11,1,True,2022-05-23 12:00:23,2022-05-23 12:00:23
565,"Global Water Resources, Inc.","Global Water Resources, Inc.","Global Water Resources, Inc., a water resource management company, owns, operates, and manages regulated water, wastewater, and recycled water utilities primarily in metropolitan Phoenix, Arizona. As of December 31, 2020, it served approximately 74,048 people in approximately 27,630 homes. The company was founded in 2003 and is based in Phoenix, Arizona.","Global Water Resources, Inc., a water resource management company, owns, operates, and manages regulated water, wastewater, and recycled water utilities primarily in metropolitan Phoenix, Arizona. As of December 31, 2020, it served approximately 74,048 people in approximately 27,630 homes. The company was founded in 2003 and is based in Phoenix, Arizona.",2010-12-30,Utilities—Regulated Water,https://www.gwresources.com,86,41914000.0,Mr. Ron L. Fleming,NA,480 360 7775,NA,21410 North 19th Avenue,"Phoenix, AZ, US",85027,https://www.gwresources.com,https://www.gwresources.com,https://financialmodelingprep.com/image-stock/GWR.TO.png,"#Global Water Resources, Inc., #Utilities—Regulated Water, #Utilities",11,1,True,2022-05-23 12:00:23,2022-05-23 12:00:23
566,First Quantum Minerals Ltd.,First Quantum Minerals Ltd.,"First Quantum Minerals Ltd., together with its subsidiaries, engages in the exploration, development, and production of mineral properties. It primarily explores for copper, nickel, pyrite, gold, silver, and zinc ores, as well as produces acid. The company has operating mines located in Zambia, Panama, Finland, Turkey, Spain, Australia, and Mauritania, as well as a development project in Zambia. It is exploring the Taca Taca copper-gold-molybdenum project in Argentina, as well as the Haquira copper deposit in Peru. The company was formerly known as First Quantum Ventures Ltd. and changed its name to First Quantum Minerals Ltd. in July 1996. First Quantum Minerals Ltd. was incorporated in 1983 and is headquartered in Toronto, Canada.","First Quantum Minerals Ltd., together with its subsidiaries, engages in the exploration, development, and production of mineral properties. It primarily explores for copper, nickel, pyrite, gold, silver, and zinc ores, as well as produces acid. The company has operating mines located in Zambia, Panama, Finland, Turkey, Spain, Australia, and Mauritania, as well as a development project in Zambia. It is exploring the Taca Taca copper-gold-molybdenum project in Argentina, as well as the Haquira copper deposit in Peru. The company was formerly known as First Quantum Ventures Ltd. and changed its name to First Quantum Minerals Ltd. in July 1996. First Quantum Minerals Ltd. was incorporated in 1983 and is headquartered in Toronto, Canada.",2010-02-01,Copper,https://www.first-quantum.com,20000,7212000000.0,Mr. Philip Pascall,NA,14163616400,NA,543 Granville St 14th Floor,"Vancouver, BRITISH COLUMBIA, CA",M5H 2S8,https://www.first-quantum.com,https://www.first-quantum.com,https://financialmodelingprep.com/image-stock/FM.TO.jpg,"#First Quantum Minerals Ltd., #Copper, #Basic Materials",11,1,True,2022-05-23 12:00:23,2022-05-23 12:00:23
567,Alithya Group Inc.,Alithya Group Inc.,"Alithya Group Inc. provides strategy and digital technology services in Canada, the United States, and Europe. The company's business strategy services include strategic consulting, digital transformation, organizational performance, and enterprise architecture services. It also provides application services, such as digital applications DevOps, legacy systems modernization, control and software engineering, cloud infrastructure, quality assurance, and automated testing; enterprise solutions comprising enterprise resource planning, corporate performance management, customer relationship management, and human capital management; and data and analytics solutions, including business intelligence, data management, artificial intelligence (AI), and machine learning, as well as internet of things. In addition, the company provides AI-FITM, an integrated artificial intelligence and fidelity solution; Askida CTTM, a solution that allows clients to test the functionality of applications on various platforms; Capsure RFTM, a cloud based platform for healthcare providers to inventory management processes; CASSITM analytics for online weekly maintenance, outage management, petrochemical turnarounds, and maintenance and reliability; and SIDERTM, a secure solution that facilitates distribution of medical results to healthcare facilities and to centralized electronic health records. It serves financial services, energy, manufacturing, telecommunications, transportation and logistics, professional services, healthcare, and government sectors. Alithya Group Inc. was founded in 1992 and is headquartered in Montreal, Canada.","Alithya Group Inc. provides strategy and digital technology services in Canada, the United States, and Europe. The company's business strategy services include strategic consulting, digital transformation, organizational performance, and enterprise architecture services. It also provides application services, such as digital applications DevOps, legacy systems modernization, control and software engineering, cloud infrastructure, quality assurance, and automated testing; enterprise solutions comprising enterprise resource planning, corporate performance management, customer relationship management, and human capital management; and data and analytics solutions, including business intelligence, data management, artificial intelligence (AI), and machine learning, as well as internet of things. In addition, the company provides AI-FITM, an integrated artificial intelligence and fidelity solution; Askida CTTM, a solution that allows clients to test the functionality of applications on various platforms; Capsure RFTM, a cloud based platform for healthcare providers to inventory management processes; CASSITM analytics for online weekly maintenance, outage management, petrochemical turnarounds, and maintenance and reliability; and SIDERTM, a secure solution that facilitates distribution of medical results to healthcare facilities and to centralized electronic health records. It serves financial services, energy, manufacturing, telecommunications, transportation and logistics, professional services, healthcare, and government sectors. Alithya Group Inc. was founded in 1992 and is headquartered in Montreal, Canada.",2018-11-02,Information Technology Services,https://www.alithya.com,3600,287643000.0,Mr. Paul  Raymond,NA,514 285 5552,NA,1100 Robert-Bourassa Boulevard,"Montreal, QC, CA",M2N 5Y7,https://www.alithya.com,https://www.alithya.com,https://financialmodelingprep.com/image-stock/ALYA.TO.png,"#Alithya Group Inc., #Information Technology Services, #Technology",11,1,True,2022-05-23 12:00:23,2022-05-23 12:00:23
568,Verde Agritech Plc,Verde Agritech Plc,"Verde Agritech Plc, an agricultural technology company, produces and sells fertilizers in Brazil and internationally. The company offers multi-nutrient potassium fertilizer under the K Forte, BAKS, and Super Greensand brand names. It holds 100% interests in the Cerrado Verde project, which is the source of potassium silicate rock, a glauconitic siltstone material located in the western Alto Paranaiba region of Minas Gerais State, Brazil. The company was formerly known as Verde Potash PLC and changed its name to Verde Agritech Plc in June 2016. Verde Agritech Plc was founded in 2005 and is headquartered in Belo Horizonte, Brazil.","Verde Agritech Plc, an agricultural technology company, produces and sells fertilizers in Brazil and internationally. The company offers multi-nutrient potassium fertilizer under the K Forte, BAKS, and Super Greensand brand names. It holds 100% interests in the Cerrado Verde project, which is the source of potassium silicate rock, a glauconitic siltstone material located in the western Alto Paranaiba region of Minas Gerais State, Brazil. The company was formerly known as Verde Potash PLC and changed its name to Verde Agritech Plc in June 2016. Verde Agritech Plc was founded in 2005 and is headquartered in Belo Horizonte, Brazil.",2007-11-21,Agricultural Inputs,https://verde.ag,250,27709000.0,Mr. Cristiano Veloso,NA,14168662966,NA,"Salatan House, 19 Cedar Road","Sutton, SURREY, GB",30180-008,https://verde.ag,https://verde.ag,https://financialmodelingprep.com/image-stock/NPK.TO.png,"#Verde Agritech Plc, #Agricultural Inputs, #Basic Materials",11,1,True,2022-05-23 12:00:23,2022-05-23 12:00:23
569,Artis Real Estate Investment Trust,Artis Real Estate Investment Trust,"Artis is a diversified Canadian real estate investment trust investing in industrial and office properties in Canada and the United States. Since 2004, Artis has executed an aggressive but disciplined growth strategy, building a portfolio of commercial properties in select markets in Canada and the United States. As of September 30, 2020, Artis' commercial property comprises approximately 23.8 million square feet of leasable area.","Artis is a diversified Canadian real estate investment trust investing in industrial and office properties in Canada and the United States. Since 2004, Artis has executed an aggressive but disciplined growth strategy, building a portfolio of commercial properties in select markets in Canada and the United States. As of September 30, 2020, Artis' commercial property comprises approximately 23.8 million square feet of leasable area.",2013-03-21,REIT—Diversified,https://www.artisreit.com,232,419499000.0,NA,NA,204-947-1250,NA,220 Portage Avenue,"Winnipeg, MB, CA",R3C 0A5,https://www.artisreit.com,https://www.artisreit.com,https://financialmodelingprep.com/image-stock/AX-PE.TO.png,"#Artis Real Estate Investment Trust, #REIT—Diversified, #Real Estate",11,1,True,2022-05-23 12:00:23,2022-05-23 12:00:23
