헤브론스타국가코드,현지언어국가명,영문국가명,시간,대륙,GDP,인구,지역,기업식별코드,현지언어기업명,영문기업명,현지언어한줄소개내용,영문한줄소개내용,현지언어기업소개내용,영문기업소개내용,설립일자,법인등록번호,사업자등록번호,기업대표전화번호,대표팩스번호,대표이메일,기업홈페이지URL,페이스북URL,인스타그램URL,유튜브URL,링크드인URL,트위터핸들,현지언어기업주소,영문기업주소,현지언어기업상세주소,영문기업상세주소,기업우편번호,기업종업원,외감법인구분,기업연수,기업상태,현지언어담당자명,영문담당자명,현지언어직위명,영문직위명,담당자부서명,담당자전화번호,담당자팩스번호,담당자이메일,담당자이동전화번호,회계연도,유동자산금액,비유동자산금액,자산총계금액,유동부채금액,비유동부채금액,부채총계금액,자본총계금액,부채자본총계금액,매출액,매출원가금액,판매비관리비금액,영업이익손실금액,금융수익금액,금융비용금액,기타영업외수익금액,기타영업외비용금액,법인세차감전순이익,법인세비용,당기순이익,영업활동현금흐름금액,투자활동현금흐름금액,재무활동현금흐름금액,기초현금자산금액,기말현금자산금액,부채비율,영업이익율,매출액증가율,영업이익증가율,당기순이익 증가율,기업 CAGR,현지언어산업군명,영문산업군명,현지언어주요제품명내용,영문주요제품명내용,국가언어코드,현지언어언어명,영문언어명,주식시장코드,현지언어주식시장명,영문주식시장명,상장코드,상장일자,주가(일),주가(1주),주가(1개월),주가(6개월),주가(1년),주가(3년),주가(5년),주가(10년),거래량,시가총액,지점코드,지점명,주소,주소상세,우편번호,사업자등록번호,이벤트,통화구분코드,화폐단위명,담당자,소스,날짜,,
NLD,Nederland,Netherlands,UTC+01:00,Europe,912200000000 USD,17440000,서유럽,NLD XAMSGP BULLHOUND ACQUISITION SHARES,GP BULLHOUND ACQUISITION SHARES,GP BULLHOUND ACQUISITION SHARES,GP BULLHOUND ACQUISITION SHARES(English: GP BULLHOUND ACQUISITION SHARES) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Address: 9 Rue de Bitbourg,GP BULLHOUND ACQUISITION SHARES(English: GP BULLHOUND ACQUISITION SHARES) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Address: 9 Rue de Bitbourg,GP BULLHOUND ACQUISITION SHARES(English: GP BULLHOUND ACQUISITION SHARES) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Their net sales were 0K Euros. You can find more information on company's website. Company Address: 9 Rue de Bitbourg,GP BULLHOUND ACQUISITION SHARES(English: GP BULLHOUND ACQUISITION SHARES) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Their net sales were 0K Euros. You can find more information on company's website. Company Address: 9 Rue de Bitbourg,,,,,,,https://www.gpbullhound.com/funds/acquisition-i-se/,,,,,,9 Rue de Bitbourg,9 Rue de Bitbourg,LU-1273 Luxembourg,LU-1273 Luxembourg,,,,,Active,David Koch,David Koch,CONTACT,CONTACT,GP BULLHOUND ACQUISITION SHARES,spac@gpbullhound.com,,spac@gpbullhound.com,spac@gpbullhound.com,2021,,,,,,,,,0천 유로,,,천 유로,,천 유로,,,,,-163천 유로,,,,,,,,,,,,"3020, Financial Services","3020, Financial Services","30205000, Open End and Miscellaneous Investment Vehicles","30205000, Open End and Miscellaneous Investment Vehicles",NL,Nederlands,Dutch,XAMS,EURONEXT AMSTERDAM,EURONEXT AMSTERDAM,BHND,,9.90 EUR,9.95 EUR, EUR,,10.10 EUR,,,,990,194.139M,,,Netherlands,"Netherlands, Europe",,,,EUR,유로,Chris,EURONEXT,2022-05-26,,
NLD,Nederland,Netherlands,UTC+01:00,Europe,912200000000 USD,17440000,서유럽,NLD XAMSHAL TRUST,HAL TRUST,HAL TRUST,HAL TRUST(English: HAL TRUST) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands).,HAL TRUST(English: HAL TRUST) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands).,HAL TRUST(English: HAL TRUST) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). You can find more information on company's website.,HAL TRUST(English: HAL TRUST) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). You can find more information on company's website.,,,,,,,https://live.euronext.com/en/product/equities/BMG455841020-XAMS/hal-trust/hal/quotes,,,,,,Nederland,Netherlands,"Nederland, Europe","Netherlands, Europe",,,,,Active,,,CONTACT,CONTACT,,,,https://live.euronext.com/en/product/equities/BMG455841020-XAMS/hal-trust/hal/quotes,,2021,,,,,,,,,0천 유로,,,7.213.300천 유로,,49.700천 유로,,,,,4.124.100천 유로,,,,,,,,,,,,"3020, Financial Services","3020, Financial Services","30202010, Asset Managers and Custodians","30202010, Asset Managers and Custodians",NL,Nederlands,Dutch,XAMS,EURONEXT AMSTERDAM,EURONEXT AMSTERDAM,HAL,,123.00 EUR,128.40 EUR,134.80 EUR,,,,,,"186,152",10.898B,,,Netherlands,"Netherlands, Europe",,,,EUR,유로,Chris,EURONEXT,2022-05-26,,
NLD,Nederland,Netherlands,UTC+01:00,Europe,912200000000 USD,17440000,서유럽,NLD XAMSLAVIDE HOLDING,LAVIDE HOLDING,LAVIDE HOLDING,LAVIDE HOLDING(English: LAVIDE HOLDING) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands).,LAVIDE HOLDING(English: LAVIDE HOLDING) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands).,LAVIDE HOLDING(English: LAVIDE HOLDING) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). You can find more information on company's website.,LAVIDE HOLDING(English: LAVIDE HOLDING) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). You can find more information on company's website.,,,,,,,https://live.euronext.com/en/product/equities/NL0010545679-XAMS/lavide-holding/lvide/quotes,,,,,,Nederland,Netherlands,"Nederland, Europe","Netherlands, Europe",,,,,Active,,,CONTACT,CONTACT,,,,https://live.euronext.com/en/product/equities/NL0010545679-XAMS/lavide-holding/lvide/quotes,,2021,,,,,,,,,0천 유로,,,-139천 유로,,1천 유로,,,,,-50천 유로,,,,,,,,,,,,"1010, Technology","1010, Technology","10101010, Computer Services","10101010, Computer Services",NL,Nederlands,Dutch,XAMS,EURONEXT AMSTERDAM,EURONEXT AMSTERDAM,KPN,,0.48 EUR,0.50 EUR, EUR,,0.76 EUR,,,,"5,354",2.748M,,,Netherlands,"Netherlands, Europe",,,,EUR,유로,Chris,EURONEXT,2022-05-26,,
NLD,Nederland,Netherlands,UTC+01:00,Europe,912200000000 USD,17440000,서유럽,NLD XAMSNEW AMSTERDAM INVEST N.V. ORDINARY SHARES,NEW AMSTERDAM INVEST N.V. ORDINARY SHARES,NEW AMSTERDAM INVEST N.V. ORDINARY SHARES,NEW AMSTERDAM INVEST N.V. ORDINARY SHARES(English: NEW AMSTERDAM INVEST N.V. ORDINARY SHARES) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Address: Herengracht 280,NEW AMSTERDAM INVEST N.V. ORDINARY SHARES(English: NEW AMSTERDAM INVEST N.V. ORDINARY SHARES) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Address: Herengracht 280,NEW AMSTERDAM INVEST N.V. ORDINARY SHARES(English: NEW AMSTERDAM INVEST N.V. ORDINARY SHARES) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Their net sales were 0K Euros. You can find more information on company's website. Company Address: Herengracht 280,NEW AMSTERDAM INVEST N.V. ORDINARY SHARES(English: NEW AMSTERDAM INVEST N.V. ORDINARY SHARES) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Their net sales were 0K Euros. You can find more information on company's website. Company Address: Herengracht 280,,,,,,,https://www.newamsterdaminvest.nl,,,,,,Herengracht 280,Herengracht 280,NL-1016 BX Amsterdam,NL-1016 BX Amsterdam,,,,,Active,AREN VAN DAM,AREN VAN DAM,CONTACT,CONTACT,NEW AMSTERDAM INVEST N.V. ORDINARY SHARES,aren@vandamvandamverkade.com,,aren@vandamvandamverkade.com,aren@vandamvandamverkade.com,2021,,,,,,,,,0천 유로,,,천 유로,,천 유로,,,,,-1.099천 유로,,,,,,,,,,,,"3020, Financial Services","3020, Financial Services","30205000, Open End and Miscellaneous Investment Vehicles","30205000, Open End and Miscellaneous Investment Vehicles",NL,Nederlands,Dutch,XAMS,EURONEXT AMSTERDAM,EURONEXT AMSTERDAM,MTRK,,9.50 EUR,9.50 EUR, EUR,,11.00 EUR,,,,48,46.647M,,,Netherlands,"Netherlands, Europe",,,,EUR,유로,Chris,EURONEXT,2022-05-26,,
NLD,Nederland,Netherlands,UTC+01:00,Europe,912200000000 USD,17440000,서유럽,NLD XAMSNew Sources Energy N.V.,New Sources Energy N.V.,New Sources Energy N.V.,New Sources Energy N.V.(English: New Sources Energy N.V.) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands).,New Sources Energy N.V.(English: New Sources Energy N.V.) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands).,New Sources Energy N.V.(English: New Sources Energy N.V.) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). You can find more information on company's website.,New Sources Energy N.V.(English: New Sources Energy N.V.) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). You can find more information on company's website.,,,,,,,https://live.euronext.com/en/product/equities/NL0009822014-XAMS/new-sources-energy/nse/quotes,,,,,,Nederland,Netherlands,"Nederland, Europe","Netherlands, Europe",,,,,Active,,,CONTACT,CONTACT,,,,https://live.euronext.com/en/product/equities/NL0009822014-XAMS/new-sources-energy/nse/quotes,,2020,,,,,,,,,0천 유로,,,-116천 유로,,0천 유로,,,,,-125천 유로,,,,,,,,,,,,"6510, Utilities","6510, Utilities","65101010, Alternative Electricity","65101010, Alternative Electricity",NL,Nederlands,Dutch,XAMS,EURONEXT AMSTERDAM,EURONEXT AMSTERDAM,NRP,,0.05 EUR,0.05 EUR, EUR,,0.076 EUR,,,,33,2.988M,,,Netherlands,"Netherlands, Europe",,,,EUR,유로,Chris,EURONEXT,2022-05-26,,
NLD,Nederland,Netherlands,UTC+01:00,Europe,912200000000 USD,17440000,서유럽,NLD XAMSPB HOLDING N.V.,PB HOLDING N.V.,PB HOLDING N.V.,PB HOLDING N.V.(English: PB HOLDING N.V.) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Address: Pieter Braaijweg 6,PB HOLDING N.V.(English: PB HOLDING N.V.) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Address: Pieter Braaijweg 6,PB HOLDING N.V.(English: PB HOLDING N.V.) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Their net sales were 0K Euros. You can find more information on company's website. Company Address: Pieter Braaijweg 6,PB HOLDING N.V.(English: PB HOLDING N.V.) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Their net sales were 0K Euros. You can find more information on company's website. Company Address: Pieter Braaijweg 6,,,,,,,https://www.pb-holding.nl/,,,,,,Pieter Braaijweg 6,Pieter Braaijweg 6,PO Box 94949,PO Box 94949,,,,,Active,H.H. van der Kwast,H.H. van der Kwast,CONTACT,CONTACT,PB HOLDING N.V.,secretariaat@pb-holding.nl,,secretariaat@pb-holding.nl,secretariaat@pb-holding.nl,2021,,,,,,,,,0천 유로,,,1.362천 유로,,0천 유로,,,,,-23.355천 유로,,,,,,,,,,,,"4040, Retail","4040, Retail","40401030, Specialty Retailers","40401030, Specialty Retailers",NL,Nederlands,Dutch,XAMS,EURONEXT AMSTERDAM,EURONEXT AMSTERDAM,ORDI,,3.12 EUR,3.30 EUR, EUR,,18.30 EUR,,,,780,18.486M,,,Netherlands,"Netherlands, Europe",,,,EUR,유로,Chris,EURONEXT,2022-05-26,,
NLD,Nederland,Netherlands,UTC+01:00,Europe,912200000000 USD,17440000,서유럽,NLD XAMSPEGASUS EUROPE ORDINARY SHARES,PEGASUS EUROPE ORDINARY SHARES,PEGASUS EUROPE ORDINARY SHARES,PEGASUS EUROPE ORDINARY SHARES(English: PEGASUS EUROPE ORDINARY SHARES) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Address: Hoogoorddreef 15,PEGASUS EUROPE ORDINARY SHARES(English: PEGASUS EUROPE ORDINARY SHARES) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Address: Hoogoorddreef 15,PEGASUS EUROPE ORDINARY SHARES(English: PEGASUS EUROPE ORDINARY SHARES) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Their net sales were 0K Euros. You can find more information on company's website. Company Address: Hoogoorddreef 15,PEGASUS EUROPE ORDINARY SHARES(English: PEGASUS EUROPE ORDINARY SHARES) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Their net sales were 0K Euros. You can find more information on company's website. Company Address: Hoogoorddreef 15,,,,,,,https://www.pegasuseurope.com/investor-relations/pace,,,,,,Hoogoorddreef 15,Hoogoorddreef 15,NL-1101BA Amsterdam,NL-1101BA Amsterdam,,,,,Active,,,CONTACT,CONTACT,PEGASUS EUROPE ORDINARY SHARES,,,,,2021,,,,,,,,,0천 유로,,,천 유로,,천 유로,,,,,-3.986천 유로,,,,,,,,,,,,"3020, Financial Services","3020, Financial Services","30205000, Open End and Miscellaneous Investment Vehicles","30205000, Open End and Miscellaneous Investment Vehicles",NL,Nederlands,Dutch,XAMS,EURONEXT AMSTERDAM,EURONEXT AMSTERDAM,PBH,,9.75 EUR,9.75 EUR, EUR,,10.22 EUR,,,,"11,115",706.875M,,,Netherlands,"Netherlands, Europe",,,,EUR,유로,Chris,EURONEXT,2022-05-26,,
NLD,Nederland,Netherlands,UTC+01:00,Europe,912200000000 USD,17440000,서유럽,NLD XAMSPEGASUS EUROPE UNITS,PEGASUS EUROPE UNITS,PEGASUS EUROPE UNITS,PEGASUS EUROPE UNITS(English: PEGASUS EUROPE UNITS) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Address: Hoogoorddreef 15,PEGASUS EUROPE UNITS(English: PEGASUS EUROPE UNITS) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Address: Hoogoorddreef 15,PEGASUS EUROPE UNITS(English: PEGASUS EUROPE UNITS) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Their net sales were 0K Euros. You can find more information on company's website. Company Address: Hoogoorddreef 15,PEGASUS EUROPE UNITS(English: PEGASUS EUROPE UNITS) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Their net sales were 0K Euros. You can find more information on company's website. Company Address: Hoogoorddreef 15,,,,,,,https://www.pegasuseurope.com/investor-relations,,,,,,Hoogoorddreef 15,Hoogoorddreef 15,NL-1101BA Amsterdam,NL-1101BA Amsterdam,,,,,Active,,,CONTACT,CONTACT,PEGASUS EUROPE UNITS,,,,,2020,,,,,,,,,0천 유로,,,천 유로,,천 유로,,,,,-157천 유로,,,,,,,,,,,,"3020, Financial Services","3020, Financial Services","30205000, Open End and Miscellaneous Investment Vehicles","30205000, Open End and Miscellaneous Investment Vehicles",NL,Nederlands,Dutch,XAMS,EURONEXT AMSTERDAM,EURONEXT AMSTERDAM,PACE,,9.60 EUR,9.80 EUR, EUR,,10.28 EUR,,,,346,276.879M,,,Netherlands,"Netherlands, Europe",,,,EUR,유로,Chris,EURONEXT,2022-05-26,,
NLD,Nederland,Netherlands,UTC+01:00,Europe,912200000000 USD,17440000,서유럽,NLD XAMSPROSUS,PROSUS,PROSUS,PROSUS(English: PROSUS) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands).,PROSUS(English: PROSUS) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands).,PROSUS(English: PROSUS) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). You can find more information on company's website.,PROSUS(English: PROSUS) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). You can find more information on company's website.,,,,,,,https://live.euronext.com/en/product/equities/NL0013654783-XAMS/prosus/prx/quotes,,,,,,Nederland,Netherlands,"Nederland, Europe","Netherlands, Europe",,,,,Active,,,CONTACT,CONTACT,,,,https://live.euronext.com/en/product/equities/NL0013654783-XAMS/prosus/prx/quotes,,2021,,,,,,,,,0천 유로,,,6.165.700천 유로,,천 유로,,,,,-771.386천 유로,,,,,,,,,,,,"1010, Technology","1010, Technology","10101020, Consumer Digital Services","10101020, Consumer Digital Services",NL,Nederlands,Dutch,XAMS,EURONEXT AMSTERDAM,EURONEXT AMSTERDAM,PPLA,,66.57 EUR,66.61 EUR, EUR,,81.87 EUR,,,,"48,731,810",138.042B,,,Netherlands,"Netherlands, Europe",,,,EUR,유로,Chris,EURONEXT,2022-05-26,,
NLD,Nederland,Netherlands,UTC+01:00,Europe,912200000000 USD,17440000,서유럽,NLD XAMSRA SPECIAL ACQUISITION SHARES,RA SPECIAL ACQUISITION SHARES,RA SPECIAL ACQUISITION SHARES,RA SPECIAL ACQUISITION SHARES(English: RA SPECIAL ACQUISITION SHARES) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Address: Harbour Place 103 South Church Street,RA SPECIAL ACQUISITION SHARES(English: RA SPECIAL ACQUISITION SHARES) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Address: Harbour Place 103 South Church Street,RA SPECIAL ACQUISITION SHARES(English: RA SPECIAL ACQUISITION SHARES) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Their net sales were 0K Euros. You can find more information on company's website. Company Address: Harbour Place 103 South Church Street,RA SPECIAL ACQUISITION SHARES(English: RA SPECIAL ACQUISITION SHARES) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Their net sales were 0K Euros. You can find more information on company's website. Company Address: Harbour Place 103 South Church Street,,,,,,,http://www.raspecialacquisitioncorp.com,,,,,,Harbour Place 103 South Church Street,Harbour Place 103 South Church Street,Po Box 10240,Po Box 10240,,,,,Active,,,CONTACT,CONTACT,RA SPECIAL ACQUISITION SHARES,,,,,2021,,,,,,,,,0천 유로,,,-77천 유로,,0천 유로,,,,,-77천 유로,,,,,,,,,,,,"3020, Financial Services","3020, Financial Services","30205000, Open End and Miscellaneous Investment Vehicles","30205000, Open End and Miscellaneous Investment Vehicles",NL,Nederlands,Dutch,XAMS,EURONEXT AMSTERDAM,EURONEXT AMSTERDAM,PRX,,10.00 EUR,,,,,,,,10,,,,Netherlands,"Netherlands, Europe",,,,EUR,유로,Chris,EURONEXT,2022-05-26,,
NLD,Nederland,Netherlands,UTC+01:00,Europe,912200000000 USD,17440000,서유럽,NLD XAMSRA SPECIAL ACQUISITION UNITS,RA SPECIAL ACQUISITION UNITS,RA SPECIAL ACQUISITION UNITS,RA SPECIAL ACQUISITION UNITS(English: RA SPECIAL ACQUISITION UNITS) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Address: Harbour Place 103 South Church Street,RA SPECIAL ACQUISITION UNITS(English: RA SPECIAL ACQUISITION UNITS) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Address: Harbour Place 103 South Church Street,RA SPECIAL ACQUISITION UNITS(English: RA SPECIAL ACQUISITION UNITS) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Their net sales were 0K Euros. You can find more information on company's website. Company Address: Harbour Place 103 South Church Street,RA SPECIAL ACQUISITION UNITS(English: RA SPECIAL ACQUISITION UNITS) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Their net sales were 0K Euros. You can find more information on company's website. Company Address: Harbour Place 103 South Church Street,,,,,,,http://www.raspecialacquisitioncorp.com/,,,,,,Harbour Place 103 South Church Street,Harbour Place 103 South Church Street,Po Box 10240,Po Box 10240,,,,,Active,,,CONTACT,CONTACT,RA SPECIAL ACQUISITION UNITS,,,,,2021,,,,,,,,,0천 유로,,,-77천 유로,,0천 유로,,,,,-77천 유로,,,,,,,,,,,,"3020, Financial Services","3020, Financial Services","30205000, Open End and Miscellaneous Investment Vehicles","30205000, Open End and Miscellaneous Investment Vehicles",NL,Nederlands,Dutch,XAMS,EURONEXT AMSTERDAM,EURONEXT AMSTERDAM,RSAC,,10.00 EUR,,,,,,,,10,,,,Netherlands,"Netherlands, Europe",,,,EUR,유로,Chris,EURONEXT,2022-05-26,,
NLD,Nederland,Netherlands,UTC+01:00,Europe,912200000000 USD,17440000,서유럽,NLD XAMSSPEAR INVESTMENTS I B.V. ORDINARY SHARES,SPEAR INVESTMENTS I B.V. ORDINARY SHARES,SPEAR INVESTMENTS I B.V. ORDINARY SHARES,SPEAR INVESTMENTS I B.V. ORDINARY SHARES(English: SPEAR INVESTMENTS I B.V. ORDINARY SHARES) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Address: Apollolaan 151,SPEAR INVESTMENTS I B.V. ORDINARY SHARES(English: SPEAR INVESTMENTS I B.V. ORDINARY SHARES) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Address: Apollolaan 151,SPEAR INVESTMENTS I B.V. ORDINARY SHARES(English: SPEAR INVESTMENTS I B.V. ORDINARY SHARES) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Their net sales were 0K Euros. You can find more information on company's website. Company Address: Apollolaan 151,SPEAR INVESTMENTS I B.V. ORDINARY SHARES(English: SPEAR INVESTMENTS I B.V. ORDINARY SHARES) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Their net sales were 0K Euros. You can find more information on company's website. Company Address: Apollolaan 151,,,,,,,https://www.spearinvestments.com/investor-relations/,,,,,,Apollolaan 151,Apollolaan 151,NL-1077 AR Amsterdam,NL-1077 AR Amsterdam,,,,,Active,,,CONTACT,CONTACT,SPEAR INVESTMENTS I B.V. ORDINARY SHARES,michael.rosen@spearinvestments.com,,michael.rosen@spearinvestments.com,michael.rosen@spearinvestments.com,2021,,,,,,,,,0천 유로,,,천 유로,,천 유로,,,,,-5.589천 유로,,,,,,,,,,,,"3020, Financial Services","3020, Financial Services","30205000, Open End and Miscellaneous Investment Vehicles","30205000, Open End and Miscellaneous Investment Vehicles",NL,Nederlands,Dutch,XAMS,EURONEXT AMSTERDAM,EURONEXT AMSTERDAM,SNOW,,10.00 EUR,10.00 EUR, EUR,,10.00 EUR,,,,"3,546",175.000M,,,Netherlands,"Netherlands, Europe",,,,EUR,유로,Chris,EURONEXT,2022-05-26,,
NLD,Nederland,Netherlands,UTC+01:00,Europe,912200000000 USD,17440000,서유럽,NLD XAMSVAM INVESTMENTS SHARES,VAM INVESTMENTS SHARES,VAM INVESTMENTS SHARES,VAM INVESTMENTS SHARES(English: VAM INVESTMENTS SHARES) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Address: Via del Lauro 14,VAM INVESTMENTS SHARES(English: VAM INVESTMENTS SHARES) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Address: Via del Lauro 14,VAM INVESTMENTS SHARES(English: VAM INVESTMENTS SHARES) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Their net sales were 0K Euros. You can find more information on company's website. Company Address: Via del Lauro 14,VAM INVESTMENTS SHARES(English: VAM INVESTMENTS SHARES) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Their net sales were 0K Euros. You can find more information on company's website. Company Address: Via del Lauro 14,,,,,+39 02 841 388 99,,https://www.vaminvestments.com/,,,,,,Via del Lauro 14,Via del Lauro 14,IT-20121 Milano,IT-20121 Milano,,,,,Active,,,CONTACT,CONTACT,VAM INVESTMENTS SHARES,,+39 02 841 388 99,,,2021,,,,,,,,,0천 유로,,,천 유로,,천 유로,,,,,-923천 유로,,,,,,,,,,,,"3020, Financial Services","3020, Financial Services","30205000, Open End and Miscellaneous Investment Vehicles","30205000, Open End and Miscellaneous Investment Vehicles",NL,Nederlands,Dutch,XAMS,EURONEXT AMSTERDAM,EURONEXT AMSTERDAM,PREVA,,9.80 EUR,9.80 EUR, EUR,,10.50 EUR,,,,980,206.120M,,,Netherlands,"Netherlands, Europe",,,,EUR,유로,Chris,EURONEXT,2022-05-26,,
NLD,Nederland,Netherlands,UTC+01:00,Europe,912200000000 USD,17440000,서유럽,NLD XAMSBEVER HOLDING Gewone aandelen,BEVER HOLDING Gewone aandelen,BEVER HOLDING Gewone aandelen,BEVER HOLDING Gewone aandelen(English: BEVER HOLDING Gewone aandelen) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Address: Rijksstraatweg 324 C,BEVER HOLDING Gewone aandelen(English: BEVER HOLDING Gewone aandelen) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). Address: Rijksstraatweg 324 C,BEVER HOLDING Gewone aandelen(English: BEVER HOLDING Gewone aandelen) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands).,BEVER HOLDING Gewone aandelen(English: BEVER HOLDING Gewone aandelen) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands).,BEVER HOLDING Gewone aandelen(English: BEVER HOLDING Gewone aandelen) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). You can find more information on company's website.,BEVER HOLDING Gewone aandelen(English: BEVER HOLDING Gewone aandelen) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). You can find more information on company's website.,,,,,+31 (0)70 512 1819,info@beverholding.nl,https://www.beverholding.nl/site/index.cfm,,,,,,Rijksstraatweg 324 C,Rijksstraatweg 324 C,Postbus 2114,Postbus 2114,,,,,Active,W.J. Simon,W.J. Simon,CONTACT,CONTACT,BEVER HOLDING Gewone aandelen,+31 705121810,+31 (0)70 512 1819,+31 705121810,+31 705121810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3510, Real Estate","3510, Real Estate","35101010, Real Estate Holding and Development","35101010, Real Estate Holding and Development",NL,Nederlands,Dutch,XAMS,EURONEXT AMSTERDAM,EURONEXT AMSTERDAM,BEVER,,3.60 EUR,3.60 EUR, EUR,,4.10 EUR,,,,"1,123",61.407M,,,Netherlands,"Netherlands, Europe",,,,EUR,유로,Chris,EURONEXT,2022-05-26
NLD,Nederland,Netherlands,UTC+01:00,Europe,912200000000 USD,17440000,서유럽,NLD XAMSBOUSSARD GAVAUDAN HOLD LTD GBP,BOUSSARD GAVAUDAN HOLD LTD GBP,BOUSSARD GAVAUDAN HOLD LTD GBP,BOUSSARD GAVAUDAN HOLD LTD GBP(English: BOUSSARD GAVAUDAN HOLD LTD GBP) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands).,BOUSSARD GAVAUDAN HOLD LTD GBP(English: BOUSSARD GAVAUDAN HOLD LTD GBP) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands).,BOUSSARD GAVAUDAN HOLD LTD GBP(English: BOUSSARD GAVAUDAN HOLD LTD GBP) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). You can find more information on company's website.,BOUSSARD GAVAUDAN HOLD LTD GBP(English: BOUSSARD GAVAUDAN HOLD LTD GBP) is a public company that is listed on EURONEXT AMSTERDAM(Netherlands). You can find more information on company's website.,,,,,,,https://live.euronext.com/en/product/equities/GG00B39VMM07-XAMS/boussard-ghl-gbp/bghs/quotes,,,,,,Nederland,Netherlands,"Nederland, Europe","Netherlands, Europe",,,,,Active,,,CONTACT,CONTACT,,,,https://live.euronext.com/en/product/equities/GG00B39VMM07-XAMS/boussard-ghl-gbp/bghs/quotes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3020, Financial Services","3020, Financial Services","30204000, Closed End Investments","30204000, Closed End Investments",NL,Nederlands,Dutch,XAMS,EURONEXT AMSTERDAM,EURONEXT AMSTERDAM,BGHS,,10.00 EUR,10.00 EUR, EUR,,10.00 EUR,,,,"1,880",1.303M,,,Netherlands,"Netherlands, Europe",,,,EUR,유로,Chris,EURONEXT,2022-05-26,,
